image_id,image_path,source_dataset,original_label,llm_score_band,llm_representative_score,llm_coarse_class,llm_reasoning,human_score_band,human_representative_score,human_coarse_class,final_score_band,final_representative_score,final_coarse_class,review_status,disagreement_flag,review_notes,split
real_redf0xwin_0247,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0247.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:32;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0248,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0248.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:13;dirt:4,,,,,,,,,,,pending,,,
real_redf0xwin_0249,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0249.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:24;dirt:13,,,,,,,,,,,pending,,,
real_redf0xwin_0250,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0250.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:27,,,,,,,,,,,pending,,,
real_redf0xwin_0251,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0251.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:30;hole:5,,,,,,,,,,,pending,,,
real_redf0xwin_0252,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0252.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:22;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0253,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0253.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:29;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0254,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0254.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:39;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0255,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0255.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:33,,,,,,,,,,,pending,,,
real_redf0xwin_0256,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0256.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:37;dirt:1,,,,,,,,,,,pending,,,
real_redf0xwin_0257,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0257.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:17;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0258,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0258.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:16;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0259,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0259.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:24;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0260,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0260.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:53;dirt:6,,,,,,,,,,,pending,,,
real_redf0xwin_0261,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0261.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:37;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0262,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0262.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:113;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0263,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0263.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:113;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0264,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0264.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:58;dirt:32,,,,,,,,,,,pending,,,
real_redf0xwin_0265,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0265.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:45,,,,,,,,,,,pending,,,
real_redf0xwin_0266,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0266.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:25;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0267,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0267.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:48;dirt:2;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0268,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0268.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:87;dirt:2;hole:8,,,,,,,,,,,pending,,,
real_redf0xwin_0269,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0269.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:13;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0270,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0270.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:59;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0271,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0271.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:21,,,,,,,,,,,pending,,,
real_redf0xwin_0272,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0272.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:15;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0273,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0273.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:27;dirt:1;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0274,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0274.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:37;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0275,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0275.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:105;dirt:12;hole:7,,,,,,,,,,,pending,,,
real_redf0xwin_0276,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0276.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:33;dirt:6;hole:8,,,,,,,,,,,pending,,,
real_redf0xwin_0277,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0277.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:57;hole:7,,,,,,,,,,,pending,,,
real_redf0xwin_0278,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0278.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:9;dirt:1;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0279,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0279.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:89;dirt:13;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0280,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0280.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:52;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0281,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0281.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:74;dirt:3;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0282,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0282.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:34;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0283,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0283.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:68;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0284,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0284.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:91;dirt:5;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0285,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0285.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:56;dirt:2;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0286,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0286.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:82;dirt:4,,,,,,,,,,,pending,,,
real_redf0xwin_0287,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0287.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:49;dirt:2;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0288,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0288.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:49,,,,,,,,,,,pending,,,
real_redf0xwin_0289,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0289.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:19,,,,,,,,,,,pending,,,
real_redf0xwin_0290,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0290.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:96;hole:5,,,,,,,,,,,pending,,,
real_redf0xwin_0291,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0291.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:53;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0292,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0292.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:51;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0293,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0293.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:92;dirt:6;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0294,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0294.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:26;dirt:3,,,,,,,,,,,pending,,,
real_redf0xwin_0295,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0295.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:55;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0296,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0296.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:73;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0297,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0297.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:92;dirt:7;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0298,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0298.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:64;dirt:15,,,,,,,,,,,pending,,,
real_redf0xwin_0299,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0299.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:109;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0300,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0300.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:90;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0301,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0301.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:57;dirt:6;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0302,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0302.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:126;dirt:5;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0303,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0303.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:63;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0304,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0304.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:35,,,,,,,,,,,pending,,,
real_redf0xwin_0305,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0305.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:64;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0306,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0306.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:46;dirt:1,,,,,,,,,,,pending,,,
real_redf0xwin_0307,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0307.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:138,,,,,,,,,,,pending,,,
real_redf0xwin_0308,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0308.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:89;dirt:1;hole:5,,,,,,,,,,,pending,,,
real_redf0xwin_0309,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0309.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:100;dirt:1;hole:7,,,,,,,,,,,pending,,,
real_redf0xwin_0310,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0310.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:80;dirt:1;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0311,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0311.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:142;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0312,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0312.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:85;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0313,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0313.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:30;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0314,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0314.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:54;dirt:1;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0315,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0315.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:42,,,,,,,,,,,pending,,,
real_redf0xwin_0316,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0316.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:55;dirt:5,,,,,,,,,,,pending,,,
real_redf0xwin_0317,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0317.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:62;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0318,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0318.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:51;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0319,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0319.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:144;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0320,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0320.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:63;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0321,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0321.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:44;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0322,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0322.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:44;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0323,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0323.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:43;dirt:1;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0324,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0324.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:39;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0325,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0325.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:107,,,,,,,,,,,pending,,,
real_redf0xwin_0326,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0326.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:30;dirt:1,,,,,,,,,,,pending,,,
real_redf0xwin_0327,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0327.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:36,,,,,,,,,,,pending,,,
real_redf0xwin_0328,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0328.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:19,,,,,,,,,,,pending,,,
real_redf0xwin_0329,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0329.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:57,,,,,,,,,,,pending,,,
real_redf0xwin_0330,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0330.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:61,,,,,,,,,,,pending,,,
real_redf0xwin_0331,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0331.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:25,,,,,,,,,,,pending,,,
real_redf0xwin_0332,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0332.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:45,,,,,,,,,,,pending,,,
real_redf0xwin_0333,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0333.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:49,,,,,,,,,,,pending,,,
real_redf0xwin_0334,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0334.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:35,,,,,,,,,,,pending,,,
real_redf0xwin_0335,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0335.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:21,,,,,,,,,,,pending,,,
real_redf0xwin_0336,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0336.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:54;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0337,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0337.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:34;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0338,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0338.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:62;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0339,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0339.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:59;hole:5,,,,,,,,,,,pending,,,
real_redf0xwin_0340,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0340.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:103;dirt:11;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0341,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0341.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:60;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0342,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0342.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:92,,,,,,,,,,,pending,,,
real_redf0xwin_0343,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0343.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:57;dirt:6,,,,,,,,,,,pending,,,
real_redf0xwin_0344,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0344.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:35;dirt:17;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0345,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0345.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:68;dirt:29;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0346,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0346.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:64;hole:7,,,,,,,,,,,pending,,,
real_redf0xwin_0347,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0347.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:111,,,,,,,,,,,pending,,,
real_redf0xwin_0348,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0348.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:113,,,,,,,,,,,pending,,,
real_redf0xwin_0349,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0349.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:94;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0350,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0350.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:69,,,,,,,,,,,pending,,,
real_redf0xwin_0351,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0351.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:59;hole:3,,,,,,,,,,,pending,,,
real_redf0xwin_0352,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0352.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:67,,,,,,,,,,,pending,,,
real_redf0xwin_0353,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0353.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:101,,,,,,,,,,,pending,,,
real_redf0xwin_0354,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0354.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:130;hole:15,,,,,,,,,,,pending,,,
real_redf0xwin_0355,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0355.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:71,,,,,,,,,,,pending,,,
real_redf0xwin_0356,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0356.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:106,,,,,,,,,,,pending,,,
real_redf0xwin_0357,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0357.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:136;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0358,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0358.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:107;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0359,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0359.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:74;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0360,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0360.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:103;hole:9,,,,,,,,,,,pending,,,
real_redf0xwin_0361,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0361.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:29;hole:18,,,,,,,,,,,pending,,,
real_redf0xwin_0362,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0362.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:108;hole:5,,,,,,,,,,,pending,,,
real_redf0xwin_0363,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0363.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:59;hole:2,,,,,,,,,,,pending,,,
real_redf0xwin_0364,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0364.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:219;dirt:3;hole:4,,,,,,,,,,,pending,,,
real_redf0xwin_0365,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0365.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:141;hole:11,,,,,,,,,,,pending,,,
real_redf0xwin_0366,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0366.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:131;hole:1,,,,,,,,,,,pending,,,
real_redf0xwin_0367,data/real/source/redf0xwin_recognizing_defects_in_boxes_and_cardboard/images/0367.jpg,kaggle:redf0xwin/recognizing-defects-in-boxes-and-cardboard,dent:175;hole:2,,,,,,,,,,,pending,,,
